"u","connectivity","offsets","types","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.12422,213799228,2883639,0,1,0.894,0.894,0.0027938,0
0.12426,1078202834,3014705,0,1,0.895,0.895,0.0027969,0
0.1243,1078202834,3014705,0,1,0.896,0.896,0.0028,0
0.12435,3,3604529,0,1,0.897,0.897,0.0028031,0
0.12438,0,3145772,0,1,0.898,0.898,0.0028063,0
0.12442,0,3145772,0,1,0.899,0.899,0.0028094,0
0.12446,0,3145772,0,1,0.9,0.9,0.0028125,0
0.12449,1078418800,3211308,0,1,0.901,0.901,0.0028156,0
0.12452,1078418800,3211308,0,1,0.902,0.902,0.0028187,0
0.12455,1078418800,3211308,0,1,0.903,0.903,0.0028219,0
0.12458,1078202531,3145774,0,1,0.904,0.904,0.002825,0
0.12461,1078202531,3145774,0,1,0.905,0.905,0.0028281,0
0.12464,1078202531,3145774,0,1,0.906,0.906,0.0028312,0
0.12466,0,3735607,0,1,0.907,0.907,0.0028344,0
0.12469,0,3735607,0,1,0.908,0.908,0.0028375,0
0.12471,0,3735607,0,1,0.909,0.909,0.0028406,0
0.12473,1078434953,3211310,0,1,0.91,0.91,0.0028437,0
0.12475,1078434953,3211310,0,1,0.911,0.911,0.0028469,0
0.12477,1078434953,3211310,0,1,0.912,0.912,0.00285,0
0.12479,1078202601,3014705,0,1,0.913,0.913,0.0028531,0
0.1248,1078202601,3014705,0,1,0.914,0.914,0.0028562,0
0.12482,1078202601,3014705,0,1,0.915,0.915,0.0028594,0
0.12484,0,3145772,0,1,0.916,0.916,0.0028625,0
0.12485,0,3145772,0,1,0.917,0.917,0.0028656,0
0.12486,0,3145772,0,1,0.918,0.918,0.0028687,0
0.12487,246098295,3145772,0,1,0.919,0.919,0.0028719,0
0.12488,1078449231,3211308,0,1,0.92,0.92,0.002875,0
0.12489,1078449231,3211308,0,1,0.921,0.921,0.0028781,0
0.12491,3803402209,3211309,0,1,0.922,0.922,0.0028813,0
0.12491,1078213045,3145774,0,1,0.923,0.923,0.0028844,0
0.12492,1078213045,3145774,0,1,0.924,0.924,0.0028875,0
0.12493,3,2949175,0,1,0.925,0.925,0.0028906,0
0.12494,0,3670062,0,1,0.926,0.926,0.0028938,0
0.12494,0,3670062,0,1,0.927,0.927,0.0028969,0
0.12495,0,3670062,0,1,0.928,0.928,0.0029,0
0.12495,1078454190,3276845,0,1,0.929,0.929,0.0029031,0
0.12496,1078454190,3276845,0,1,0.93,0.93,0.0029063,0
0.12496,1078454190,3276845,0,1,0.931,0.931,0.0029094,0
0.12497,1078228418,3735597,0,1,0.932,0.932,0.0029125,0
0.12497,1078228418,3735597,0,1,0.933,0.933,0.0029156,0
0.12497,1078228418,3735597,0,1,0.934,0.934,0.0029188,0
0.12498,0,2949170,0,1,0.935,0.935,0.0029219,0
0.12498,0,2949170,0,1,0.936,0.936,0.002925,0
0.12498,0,2949170,0,1,0.937,0.937,0.0029281,0
0.12498,1078525952,3407924,0,1,0.938,0.938,0.0029313,0
0.12499,1078525952,3407924,0,1,0.939,0.939,0.0029344,0
0.12499,1078525952,3407924,0,1,0.94,0.94,0.0029375,0
0.12499,1078449602,3014704,1,1,0.941,0.941,0.0029406,0
0.12499,1078449602,3014704,1,1,0.942,0.942,0.0029438,0
0.12499,1078449602,3014704,1,1,0.943,0.943,0.0029469,0
0.12499,0,3014705,0,1,0.944,0.944,0.00295,0
0.12499,0,3014705,0,1,0.945,0.945,0.0029531,0
0.12499,0,3014705,0,1,0.946,0.946,0.0029562,0
0.12499,2233382994,3276849,0,1,0.947,0.947,0.0029594,0
0.125,1078546923,3211308,0,1,0.948,0.948,0.0029625,0
0.125,1078546923,3211308,0,1,0.949,0.949,0.0029656,0
0.125,1078546923,3211308,0,1,0.95,0.95,0.0029687,0
0.125,1078402744,2883634,0,1,0.951,0.951,0.0029719,0
0.125,1078402744,2883634,0,1,0.952,0.952,0.002975,0
0.125,1078402744,2883634,0,1,0.953,0.953,0.0029781,0
0.125,0,2883632,0,1,0.954,0.954,0.0029812,0
0.125,0,2883632,0,1,0.955,0.955,0.0029844,0
0.125,0,2883632,0,1,0.956,0.956,0.0029875,0
0.125,1078552715,3014705,0,1,0.957,0.957,0.0029906,0
0.125,1078552715,3014705,0,1,0.958,0.958,0.0029937,0
0.125,1078552715,3014705,0,1,0.959,0.959,0.0029969,0
0.125,1078389733,3670062,0,1,0.96,0.96,0.003,0
0.125,1078389733,3670062,0,1,0.961,0.961,0.0030031,0
0.125,1078389733,3670062,0,1,0.962,0.962,0.0030062,0
0.125,0,2097186,0,1,0.963,0.963,0.0030094,0
0.125,0,2097186,0,1,0.964,0.964,0.0030125,0
0.125,0,2097186,0,1,0.965,0.965,0.0030156,0
0.125,1078565455,7078009,0,1,0.966,0.966,0.0030188,0
0.125,1078565455,7078009,0,1,0.967,0.967,0.0030219,0
0.125,1078565455,7078009,0,1,0.968,0.968,0.003025,0
0.125,1078381197,6684706,0,1,0.969,0.969,0.0030281,0
0.125,1078381197,6684706,0,1,0.97,0.97,0.0030313,0
0.125,1078381197,6684706,0,1,0.971,0.971,0.0030344,0
0.125,0,3801196,1,1,0.972,0.972,0.0030375,0
0.125,0,3801196,1,1,0.973,0.973,0.0030406,0
0.125,0,3801196,1,1,0.974,0.974,0.0030438,0
0.125,2233382994,3145763,0,1,0.975,0.975,0.0030469,0
0.125,1078579691,3604579,0,1,0.976,0.976,0.00305,0
0.125,1078579691,3604579,0,1,0.977,0.977,0.0030531,0
0.125,1078579691,3604579,0,1,0.978,0.978,0.0030563,0
0.125,1078380789,2228280,0,1,0.979,0.979,0.0030594,0
0.125,1078380789,2228280,0,1,0.98,0.98,0.0030625,0
0.125,1078380789,2228280,0,1,0.981,0.981,0.0030656,0
0.125,0,0,0,1,0.982,0.982,0.0030688,0
0.125,0,0,0,1,0.983,0.983,0.0030719,0
0.125,0,0,0,1,0.984,0.984,0.003075,0
0.125,1078730752,0,0,1,0.985,0.985,0.0030781,0
0.125,1078730752,0,0,1,0.986,0.986,0.0030813,0
0.125,1078730752,0,0,1,0.987,0.987,0.0030844,0
0.125,1078380789,0,0,1,0.988,0.988,0.0030875,0
0.125,1078380789,0,0,1,0.989,0.989,0.0030906,0
0.125,1078380789,0,0,1,0.99,0.99,0.0030937,0
0.125,0,0,0,1,0.991,0.991,0.0030969,0
0.125,0,0,0,1,0.992,0.992,0.0031,0
0.125,0,0,0,1,0.993,0.993,0.0031031,0
0.125,1078751201,0,0,1,0.994,0.994,0.0031062,0
0.125,1078751201,0,0,1,0.995,0.995,0.0031094,0
0.125,1078751201,0,0,1,0.996,0.996,0.0031125,0
0.125,1078380789,0,0,1,0.997,0.997,0.0031156,0
0.125,1078380789,0,0,1,0.998,0.998,0.0031187,0
0.125,1078380789,0,0,1,0.999,0.999,0.0031219,0
nan,0,0,0,0,1,1,0.003125,0
