"u","connectivity","offsets","types","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.12437,213,3211308,0,1,0.91602,0.916,0.005725,0
0.1244,213,3211308,0,1,0.91702,0.917,0.0057313,0
0.12443,213,3211308,0,1,0.91802,0.918,0.0057375,0
0.12446,214,3407916,0,1,0.91902,0.919,0.0057437,0
0.12448,215,2883640,0,1,0.92002,0.92,0.00575,0
0.1245,215,2883640,0,1,0.92102,0.921,0.0057563,0
0.12453,215,2883640,0,1,0.92202,0.922,0.0057625,0
0.12455,215,2883640,0,1,0.92302,0.923,0.0057687,0
0.12457,215,2883640,0,1,0.92402,0.924,0.005775,0
0.1246,216,3670067,20,1,0.92502,0.925,0.0057813,0
0.12462,217,3276846,20,1,0.92602,0.926,0.0057875,0
0.12463,217,3276846,20,1,0.92702,0.927,0.0057937,0
0.12465,217,3276846,20,1,0.92802,0.928,0.0058,0
0.12467,217,3276846,20,1,0.92902,0.929,0.0058063,0
0.12469,217,3276846,20,1,0.93002,0.93,0.0058125,0
0.12471,217,3276846,20,1,0.93102,0.931,0.0058187,0
0.12472,219,3014708,20,1,0.93202,0.932,0.005825,0
0.12474,219,3014708,20,1,0.93302,0.933,0.0058312,0
0.12475,219,3014708,20,1,0.93402,0.934,0.0058375,0
0.12477,219,3014708,20,1,0.93502,0.935,0.0058438,0
0.12478,219,3014708,20,1,0.93602,0.936,0.00585,0
0.12479,219,3014708,20,1,0.93702,0.937,0.0058562,0
0.12481,221,3014709,0,1,0.93802,0.938,0.0058625,0
0.12482,221,3014709,0,1,0.93902,0.939,0.0058688,0
0.12483,221,3014709,0,1,0.94002,0.94,0.005875,0
0.12484,221,3014709,0,1,0.94102,0.941,0.0058812,0
0.12485,221,3014709,0,1,0.94202,0.942,0.0058875,0
0.12486,221,3014709,0,1,0.94302,0.943,0.0058938,0
0.12487,222,3342392,0,1,0.94402,0.944,0.0059,0
0.12488,223,3211361,0,1,0.94502,0.945,0.0059062,0
0.12488,223,3211361,0,1,0.94602,0.946,0.0059125,0
0.12489,223,3211361,0,1,0.94702,0.947,0.0059188,0
0.1249,223,3211361,0,1,0.94802,0.948,0.005925,0
0.12491,223,3211361,0,1,0.94902,0.949,0.0059312,0
0.12491,223,3211361,0,1,0.95002,0.95,0.0059375,0
0.12492,225,2883635,0,1,0.95102,0.951,0.0059438,0
0.12492,225,2883635,0,1,0.95202,0.952,0.00595,0
0.12493,225,2883635,0,1,0.95302,0.953,0.0059562,0
0.12493,225,2883635,0,1,0.95402,0.954,0.0059625,0
0.12494,225,2883635,0,1,0.95502,0.955,0.0059687,0
0.12494,225,2883635,0,1,0.95602,0.956,0.005975,0
0.12495,227,3342385,0,1,0.95702,0.957,0.0059813,0
0.12495,227,3342385,0,1,0.95802,0.958,0.0059875,0
0.12496,227,3342385,0,1,0.95902,0.959,0.0059937,0
0.12496,227,3342385,0,1,0.96002,0.96,0.006,0
0.12496,227,3342385,0,1,0.96102,0.961,0.0060063,0
0.12497,227,3342385,0,1,0.96202,0.962,0.0060125,0
0.12497,229,3145772,0,1,0.96302,0.963,0.0060187,0
0.12497,229,3145772,0,1,0.96402,0.964,0.006025,0
0.12497,229,3145772,0,1,0.96502,0.965,0.0060313,0
0.12497,229,3145772,0,1,0.96602,0.966,0.0060375,0
0.12498,229,3145772,0,1,0.96702,0.967,0.0060437,0
0.12498,229,3145772,0,1,0.96802,0.968,0.00605,0
0.12498,231,3014701,0,1,0.96902,0.969,0.0060563,0
0.12498,231,3014701,0,1,0.97002,0.97,0.0060625,0
0.12498,231,3014701,0,1,0.97102,0.971,0.0060687,0
0.12499,231,3014701,0,1,0.97202,0.972,0.006075,0
0.12499,231,3014701,0,1,0.97302,0.973,0.0060813,0
0.12499,231,3014701,0,1,0.97402,0.974,0.0060875,0
0.12499,232,3670072,0,1,0.97502,0.975,0.0060937,0
0.12499,233,3211308,0,1,0.97602,0.976,0.0061,0
0.12499,233,3211308,0,1,0.97702,0.977,0.0061062,0
0.12499,233,3211308,0,1,0.97802,0.978,0.0061125,0
0.12499,233,3211308,0,1,0.97902,0.979,0.0061188,0
0.12499,233,3211308,0,1,0.98002,0.98,0.006125,0
0.12499,233,3211308,0,1,0.98102,0.981,0.0061312,0
0.12499,235,5898291,0,1,0.98202,0.982,0.0061375,0
0.12499,235,5898291,0,1,0.98302,0.983,0.0061438,0
0.125,235,5898291,0,1,0.98402,0.984,0.00615,0
0.125,235,5898291,0,1,0.98502,0.985,0.0061562,0
0.125,235,5898291,0,1,0.98602,0.986,0.0061625,0
0.125,235,5898291,0,1,0.98702,0.987,0.0061688,0
0.125,237,7602291,0,1,0.98802,0.988,0.006175,0
0.125,237,7602291,0,1,0.98902,0.989,0.0061812,0
0.125,237,7602291,0,1,0.99002,0.99,0.0061875,0
0.125,237,7602291,0,1,0.99102,0.991,0.0061938,0
0.125,237,7602291,0,1,0.99202,0.992,0.0062,0
0.125,237,7602291,0,1,0.99302,0.993,0.0062062,0
0.125,239,3997797,0,1,0.99402,0.994,0.0062125,0
0.125,239,3997797,0,1,0.99502,0.995,0.0062188,0
0.125,239,3997797,0,1,0.99602,0.996,0.006225,0
0.125,239,3997797,0,1,0.99702,0.997,0.0062312,0
0.125,239,3997797,0,1,0.99802,0.998,0.0062375,0
0.125,239,3997797,0,1,0.99902,0.999,0.0062437,0
nan,0,0,0,0,1,1,0.00625,0
