"density","velocity:0","velocity:1","velocity:2","pressure","cell_centered_B:0","cell_centered_B:1","cell_centered_B:2","Cell Type"
0.11699,-0.24003,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24004,-0.16709,0,0.087591,0.75,-0.9024,0,3
0.11699,-0.24006,-0.16711,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24008,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.2401,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.2401,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.2401,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.2401,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24008,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24006,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24003,-0.16709,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24003,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24003,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24003,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24003,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24003,-0.16709,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24006,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90239,0,3
0.11699,-0.24011,-0.16714,0,0.087587,0.75,-0.90238,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24011,-0.16714,0,0.087587,0.75,-0.90237,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24007,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24006,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24006,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24007,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24008,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.2401,-0.16714,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24011,-0.16714,0,0.087587,0.75,-0.90238,0,3
0.11699,-0.24011,-0.16714,0,0.087587,0.75,-0.90238,0,3
0.11699,-0.24011,-0.16714,0,0.087587,0.75,-0.90238,0,3
0.11699,-0.2401,-0.16714,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24007,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24004,-0.16709,0,0.087591,0.75,-0.9024,0,3
0.11699,-0.24003,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24002,-0.16708,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24002,-0.16708,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24002,-0.16708,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24002,-0.16708,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24004,-0.16709,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24006,-0.16711,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.2401,-0.16714,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.2401,-0.16714,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.2401,-0.16714,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.2401,-0.16714,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.2401,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24008,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24003,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24002,-0.16707,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24003,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24006,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24007,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24007,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24007,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24006,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24002,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.23999,-0.16705,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.23999,-0.16705,0,0.087593,0.75,-0.90243,0,3
0.11699,-0.23999,-0.16705,0,0.087593,0.75,-0.90243,0,3
0.11699,-0.23999,-0.16705,0,0.087593,0.75,-0.90243,0,3
0.11699,-0.23999,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.24002,-0.16707,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24008,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24008,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24006,-0.16711,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24002,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.23999,-0.16705,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.23999,-0.16705,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.23999,-0.16705,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.23999,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.24,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.24003,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24007,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24007,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24007,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24007,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24007,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24002,-0.16708,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.23999,-0.16705,0,0.087593,0.75,-0.90243,0,3
0.11699,-0.23998,-0.16705,0,0.087593,0.75,-0.90243,0,3
0.11699,-0.23998,-0.16705,0,0.087593,0.75,-0.90243,0,3
0.11699,-0.23999,-0.16705,0,0.087593,0.75,-0.90243,0,3
0.11699,-0.24,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.24003,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24007,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.2401,-0.16714,0,0.087588,0.75,-0.90238,0,3
0.11698,-0.24011,-0.16714,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24011,-0.16714,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24011,-0.16714,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24011,-0.16714,0,0.087587,0.75,-0.90237,0,3
0.11699,-0.2401,-0.16714,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24008,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24004,-0.16709,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24002,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24002,-0.16708,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24002,-0.16708,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24002,-0.16708,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24002,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24004,-0.16709,0,0.087591,0.75,-0.9024,0,3
0.11699,-0.24007,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.2401,-0.16714,0,0.087588,0.75,-0.90238,0,3
0.11698,-0.24011,-0.16714,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24011,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24011,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24011,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11699,-0.2401,-0.16714,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24008,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24004,-0.16709,0,0.087591,0.75,-0.9024,0,3
0.11699,-0.24002,-0.16708,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24002,-0.16707,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24004,-0.16709,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24008,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24015,-0.16717,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.24016,-0.16718,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.24016,-0.16718,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.24016,-0.16718,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.24015,-0.16717,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.24013,-0.16716,0,0.087586,0.75,-0.90237,0,3
0.11699,-0.2401,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24006,-0.16711,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24004,-0.16709,0,0.087591,0.75,-0.9024,0,3
0.11699,-0.24004,-0.16709,0,0.087591,0.75,-0.9024,0,3
0.11699,-0.24004,-0.16709,0,0.087591,0.75,-0.9024,0,3
0.11699,-0.24004,-0.16709,0,0.087591,0.75,-0.9024,0,3
0.11699,-0.24004,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24007,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.2401,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11699,-0.2401,-0.16714,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24006,-0.16711,0,0.08759,0.75,-0.90239,0,3
0.11699,-0.24002,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.24,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.24,-0.16706,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24004,-0.16709,0,0.087591,0.75,-0.9024,0,3
0.11699,-0.24008,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24014,-0.16716,0,0.087586,0.75,-0.90236,0,3
0.11698,-0.24014,-0.16717,0,0.087586,0.75,-0.90236,0,3
0.11698,-0.24014,-0.16717,0,0.087586,0.75,-0.90236,0,3
0.11698,-0.24014,-0.16716,0,0.087586,0.75,-0.90236,0,3
0.11698,-0.24013,-0.16716,0,0.087586,0.75,-0.90237,0,3
0.11699,-0.2401,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.23999,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.23999,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.24,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24003,-0.16709,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24007,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24008,-0.16712,0,0.087588,0.75,-0.90239,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24008,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.23998,-0.16704,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.23996,-0.16704,0,0.087594,0.75,-0.90244,0,3
0.11699,-0.23996,-0.16703,0,0.087595,0.75,-0.90244,0,3
0.11699,-0.23996,-0.16703,0,0.087595,0.75,-0.90244,0,3
0.11699,-0.23996,-0.16704,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.23998,-0.16705,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.24002,-0.16708,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24008,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24013,-0.16716,0,0.087586,0.75,-0.90237,0,3
0.11698,-0.24013,-0.16716,0,0.087586,0.75,-0.90237,0,3
0.11698,-0.24013,-0.16716,0,0.087586,0.75,-0.90237,0,3
0.11698,-0.24013,-0.16715,0,0.087586,0.75,-0.90237,0,3
0.11699,-0.24011,-0.16714,0,0.087587,0.75,-0.90238,0,3
0.11699,-0.24006,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.23998,-0.16705,0,0.087593,0.75,-0.90243,0,3
0.11699,-0.23998,-0.16705,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.23998,-0.16705,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.23998,-0.16705,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.23998,-0.16705,0,0.087593,0.75,-0.90243,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11698,-0.24011,-0.16714,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24011,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24011,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24011,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11699,-0.2401,-0.16714,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24006,-0.16711,0,0.08759,0.75,-0.90239,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.23998,-0.16705,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.23997,-0.16704,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.23997,-0.16704,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.23997,-0.16704,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.23998,-0.16704,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.24,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.24006,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24016,-0.16718,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.24017,-0.16718,0,0.087584,0.75,-0.90235,0,3
0.11698,-0.24017,-0.16718,0,0.087584,0.75,-0.90235,0,3
0.11698,-0.24017,-0.16718,0,0.087584,0.75,-0.90235,0,3
0.11698,-0.24016,-0.16718,0,0.087585,0.75,-0.90235,0,3
0.11698,-0.24013,-0.16716,0,0.087586,0.75,-0.90237,0,3
0.11699,-0.24008,-0.16712,0,0.087588,0.75,-0.90239,0,3
0.11699,-0.24003,-0.16709,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24002,-0.16708,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.2401,-0.16714,0,0.087588,0.75,-0.90238,0,3
0.11698,-0.24014,-0.16716,0,0.087586,0.75,-0.90236,0,3
0.11698,-0.24015,-0.16717,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.24015,-0.16717,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.24015,-0.16717,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.24014,-0.16717,0,0.087586,0.75,-0.90236,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11699,-0.24007,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24003,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24002,-0.16708,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24007,-0.16711,0,0.087589,0.75,-0.90239,0,3
0.11698,-0.24014,-0.16716,0,0.087586,0.75,-0.90236,0,3
0.11698,-0.2402,-0.16721,0,0.087583,0.75,-0.90234,0,3
0.11698,-0.24022,-0.16722,0,0.087582,0.75,-0.90233,0,3
0.11698,-0.24022,-0.16723,0,0.087582,0.75,-0.90233,0,3
0.11698,-0.24022,-0.16723,0,0.087582,0.75,-0.90233,0,3
0.11698,-0.24022,-0.16722,0,0.087582,0.75,-0.90233,0,3
0.11698,-0.24021,-0.16721,0,0.087583,0.75,-0.90234,0,3
0.11698,-0.24016,-0.16718,0,0.087585,0.75,-0.90236,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.24003,-0.16709,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24003,-0.16709,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24003,-0.16709,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24003,-0.16709,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24006,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.2401,-0.16714,0,0.087587,0.75,-0.90238,0,3
0.11698,-0.24016,-0.16718,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.24018,-0.1672,0,0.087584,0.75,-0.90235,0,3
0.11698,-0.24019,-0.1672,0,0.087583,0.75,-0.90234,0,3
0.11698,-0.24019,-0.1672,0,0.087583,0.75,-0.90234,0,3
0.11698,-0.24019,-0.1672,0,0.087583,0.75,-0.90234,0,3
0.11698,-0.24018,-0.16719,0,0.087584,0.75,-0.90235,0,3
0.11698,-0.24014,-0.16716,0,0.087586,0.75,-0.90236,0,3
0.11699,-0.24008,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11699,-0.24003,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24003,-0.16709,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90238,0,3
0.11698,-0.24015,-0.16718,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.2402,-0.16721,0,0.087583,0.75,-0.90234,0,3
0.11698,-0.24021,-0.16721,0,0.087582,0.75,-0.90234,0,3
0.11698,-0.24021,-0.16722,0,0.087582,0.75,-0.90233,0,3
0.11698,-0.24021,-0.16722,0,0.087582,0.75,-0.90233,0,3
0.11698,-0.2402,-0.16721,0,0.087583,0.75,-0.90234,0,3
0.11698,-0.24017,-0.16719,0,0.087584,0.75,-0.90235,0,3
0.11699,-0.2401,-0.16714,0,0.087588,0.75,-0.90238,0,3
0.11699,-0.24003,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.23999,-0.16705,0,0.087593,0.75,-0.90243,0,3
0.11699,-0.23998,-0.16705,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.23998,-0.16705,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.23998,-0.16705,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.23999,-0.16705,0,0.087593,0.75,-0.90243,0,3
0.11699,-0.24002,-0.16708,0,0.087592,0.75,-0.90241,0,3
0.11699,-0.24007,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11698,-0.24012,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.24014,-0.16716,0,0.087586,0.75,-0.90236,0,3
0.11698,-0.24014,-0.16716,0,0.087586,0.75,-0.90236,0,3
0.11698,-0.24014,-0.16716,0,0.087586,0.75,-0.90236,0,3
0.11698,-0.24013,-0.16716,0,0.087586,0.75,-0.90237,0,3
0.11699,-0.24011,-0.16714,0,0.087587,0.75,-0.90238,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.23998,-0.16705,0,0.087593,0.75,-0.90243,0,3
0.11699,-0.23995,-0.16702,0,0.087595,0.75,-0.90244,0,3
0.11699,-0.23994,-0.16702,0,0.087596,0.75,-0.90245,0,3
0.11699,-0.23994,-0.16702,0,0.087596,0.75,-0.90245,0,3
0.11699,-0.23994,-0.16702,0,0.087596,0.75,-0.90245,0,3
0.11699,-0.23995,-0.16702,0,0.087595,0.75,-0.90244,0,3
0.11699,-0.24,-0.16706,0,0.087593,0.75,-0.90242,0,3
0.11699,-0.24008,-0.16712,0,0.087589,0.75,-0.90239,0,3
0.11698,-0.24016,-0.16718,0,0.087585,0.75,-0.90235,0,3
0.11698,-0.2402,-0.16721,0,0.087583,0.75,-0.90234,0,3
0.11698,-0.24021,-0.16722,0,0.087582,0.75,-0.90233,0,3
0.11698,-0.24021,-0.16722,0,0.087582,0.75,-0.90233,0,3
0.11698,-0.24021,-0.16722,0,0.087582,0.75,-0.90233,0,3
0.11698,-0.2402,-0.16721,0,0.087583,0.75,-0.90234,0,3
0.11698,-0.24014,-0.16717,0,0.087586,0.75,-0.90236,0,3
0.11699,-0.24005,-0.1671,0,0.08759,0.75,-0.9024,0,3
0.11699,-0.23998,-0.16704,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.23994,-0.16702,0,0.087595,0.75,-0.90244,0,3
0.11699,-0.23994,-0.16702,0,0.087596,0.75,-0.90245,0,3
0.11699,-0.23994,-0.16702,0,0.087596,0.75,-0.90245,0,3
0.11699,-0.23994,-0.16702,0,0.087596,0.75,-0.90244,0,3
0.11699,-0.23996,-0.16703,0,0.087595,0.75,-0.90244,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11699,-0.24009,-0.16713,0,0.087588,0.75,-0.90239,0,3
0.11698,-0.24014,-0.16716,0,0.087586,0.75,-0.90236,0,3
0.11698,-0.24015,-0.16717,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.24015,-0.16717,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.24015,-0.16717,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.24015,-0.16717,0,0.087585,0.75,-0.90236,0,3
0.11698,-0.24011,-0.16714,0,0.087587,0.75,-0.90238,0,3
0.11699,-0.24004,-0.16709,0,0.087591,0.75,-0.9024,0,3
0.11699,-0.23996,-0.16704,0,0.087594,0.75,-0.90243,0,3
0.11699,-0.23993,-0.16701,0,0.087596,0.75,-0.90245,0,3
0.11699,-0.23992,-0.16701,0,0.087596,0.75,-0.90245,0,3
0.11699,-0.23992,-0.16701,0,0.087596,0.75,-0.90245,0,3
0.11699,-0.23993,-0.16701,0,0.087596,0.75,-0.90245,0,3
0.11699,-0.23995,-0.16702,0,0.087595,0.75,-0.90244,0,3
0.11699,-0.24001,-0.16707,0,0.087592,0.75,-0.90242,0,3
0.11698,-0.24011,-0.16715,0,0.087587,0.75,-0.90237,0,3
0.11698,-0.2402,-0.16721,0,0.087583,0.75,-0.90234,0,3
0.11698,-0.24023,-0.16723,0,0.087581,0.75,-0.90233,0,3
0.11698,-0.24024,-0.16723,0,0.087581,0.75,-0.90232,0,3
0.11698,-0.24024,-0.16723,0,0.087581,0.75,-0.90232,0,3
0.11698,-0.24023,-0.16723,0,0.087581,0.75,-0.90233,0,3
0.11698,-0.24021,-0.16721,0,0.087583,0.75,-0.90234,0,3
0.11698,-0.24013,-0.16716,0,0.087586,0.75,-0.90237,0,3
0.11699,-0.24003,-0.16708,0,0.087591,0.75,-0.90241,0,3
0.11699,-0.23995,-0.16703,0,0.087595,0.75,-0.90244,0,3
0.11699,-0.23993,-0.16701,0,0.087596,0.75,-0.90245,0,3
0.11699,-0.23993,-0.16701,0,0.087596,0.75,-0.90245,0,3
